инструмент	актуальная_ссылка	запасная_копия	копий
idl-8x2	https://github.com/KEDULLAH/idl-8x2	—	1
idl-hp0	https://github.com/realizable-sucre824/idl-hp0	—	1
idl-pu3	https://github.com/Milan-sisodia-27/idl-pu3	—	1
idm-freezer-and-activator	https://github.com/Fact3683/IDM-Freezer-And-Activator	—	1
idojarobot	https://github.com/Aathithya123/idojarobot	—	1
idp-core	https://github.com/bryomie/idp-core	—	1
ids	https://github.com/KAKAUsafe/IDS	—	1
ieee-java-project-list-	https://github.com/Shikayunamya/IEEE-Java-Project-list-	—	1
ifearnohost.github.io	https://github.com/IFearNoHost/ifearnohost.github.io	—	1
ifood-data-governance-pipeline	https://github.com/coursementor/ifood-data-governance-pipeline	—	1
igbo-bilingual-chat	https://github.com/siraje-hub/igbo-bilingual-chat	—	1
igl-nav	https://github.com/240IQCLIPS/IGL-Nav	—	1
ignite	https://github.com/BhumBoi/ignite	https://github.com/NirmalLimbachiya/ignite	2
ii-researcher	https://github.com/mohdmahsoof/ii-researcher	—	1
iiaugustii-source	https://github.com/krithickpranav/IIAugustII-source	—	1
ika-network-skill	https://github.com/wanderconnect01/ika-network-skill	—	1
ikaicms	https://github.com/Gussiehymeneal841/ikaicms	https://github.com/vannastretch507/ikaicms	2
image-auditor	https://github.com/Vitalizationgenusdioon476/image-auditor	—	1
image-editor-pro	https://github.com/kevinksmar/image-editor-pro	—	1
image-optimizer-cli	https://github.com/Rajeev003/image-optimizer-cli	—	1
image-reality-check	https://github.com/Timbered-manse640/image-reality-check	—	1
image-text-structurizer	https://github.com/redocto/image-text-structurizer	—	1
image-to-pure-css	https://github.com/Favorite-socialpsychology82/image-to-pure-css	—	1
image2lego	https://github.com/patri8659/image2lego	—	1
imageprivacyguard	https://github.com/saini3530/ImagePrivacyGuard	—	1
imaginai	https://github.com/hlloret123-dotcom/imaginAI	—	1
imazing-crack-repack	https://github.com/nguyetgggr5/iMazing-Crack-Repack	—	1
imgx	https://github.com/shellyACM/imgx	—	1
immich-holiday-album-collector	https://github.com/wagehmohamed/immich-holiday-album-collector	—	1
immobiliare-it-listing-page-scraper-by-search-url	https://github.com/Luminex99/immobiliare-it-listing-page-scraper-by-search-url	—	1
impacket_reference	https://github.com/Lyrothanak20/Impacket_Reference	—	1
impellersharp	https://github.com/paul-selvi/ImpellerSharp	—	1
imperium-crawl	https://github.com/SadikinAraf/imperium-crawl	—	1
important_link	https://github.com/sarweshkumar86/important_link	—	1
inbox-archeology	https://github.com/Talhagadbade/Inbox-Archeology	—	1
incremark	https://github.com/marwanbelike/incremark	—	1
indeed-company-overview	https://github.com/Sh1er0/indeed-company-overview	—	1
index.html	https://github.com/ryrydagoat/index.html	—	1
india-district-nightlights-viirs	https://github.com/eltayep2/india-district-nightlights-viirs	—	1
indian-stock-market-api	https://github.com/Clayborninconsistent906/Indian-Stock-Market-API	—	1
indies-on-solana	https://github.com/GHost1959/indies-on-solana	—	1
individual_level_project	https://github.com/Manimahsoub/individual_level_project	—	1
infcode	https://github.com/yahyaDesoky/InfCode	—	1
infestuswebapp	https://github.com/Alejandro5486/InfestusWebApp	—	1
infinite-scroll	https://github.com/igrej7083/infinite-scroll	—	1
infiniterunnergame	https://github.com/Jarrenstyle/InfiniteRunnerGame	—	1
infinity-snip3	https://github.com/talktobaby/infinity-snip3	—	1
info527-neural-networks-assignment4	https://github.com/mhtmalla/info527-neural-networks-assignment4	—	1
infocrypto-live-crypto-news-prices	https://github.com/ksumit18/InfoCrypto-Live-Crypto-News-Prices	—	1
infra	https://github.com/Ninju15331/infra	—	1
infra-stacks	https://github.com/Luizgugss/infra-stacks	—	1
infram	https://github.com/isandr2865/infram	—	1
inframon	https://github.com/matrixneoexpressionism381/InfraMon	—	1
infrastructure-excellence	https://github.com/rumuru771/infrastructure-excellence	—	1
ing-switch	https://github.com/nasimanpha-create/ing-switch	—	1
injectra	https://github.com/Kleteee/Injectra	—	1
injectscope	https://github.com/GAVIKK/InjectScope	—	1
ink	https://github.com/lavish480/ink	—	1
ink-studio	https://github.com/bedroomfurnituremisanthropy431/Ink-Studio	—	1
inngest-course	https://github.com/Sushant6t9/inngest-course	—	1
insane-plants	https://github.com/souravchouhan001/Insane-Plants	—	1
insightflow	https://github.com/emixde12/InsightFlow	—	1
insightify-sentiment-api	https://github.com/ogthheu/Insightify-Sentiment-API	—	1
insta-dl	https://github.com/Riphod044/insta-dl	—	1
insta-hack-termux	https://github.com/Sriv4/insta-hack-termux	—	1
insta360-gstreamer	https://github.com/Jayaprakashsrm/insta360-gstreamer	—	1
instagram-ai-faq-order-tracking-chatbot	https://github.com/jaisingh001/instagram-ai-faq-order-tracking-chatbot	—	1
instagram-analytics-software	https://github.com/kushal0451/instagram-analytics-software	—	1
instagram-hashtag-scraper	https://github.com/youmeat6678/Instagram-Hashtag-Scraper	—	1
instagramjg	https://github.com/thiagoruss0/instagramjg	—	1
install-labs	https://github.com/HajAmir14/install-labs	—	1
instanthackkit	https://github.com/imam-055/InstantHackKit	—	1
instapy-quickstart	https://github.com/deka214/instapy-quickstart	—	1
instinctmj	https://github.com/PHOENIX01ALX/InstinctMJ	—	1
insurance-charges-prediction-linear-regression	https://github.com/mhdee740/insurance-charges-prediction-linear-regression	—	1
integers-snakes-ladders	https://github.com/Susanbanthonydollardeckhouse2582/integers-snakes-ladders	—	1
integrated_ml_pipeline_for_vehicle_pricing	https://github.com/mmamhg/Integrated_ML_Pipeline_for_Vehicle_Pricing	—	1
intel-ydiel	https://github.com/Petru652/intel-ydiel	—	1
intellij-lumos	https://github.com/tjagnade27/intellij-lumos	—	1
intentguard	https://github.com/babaannekatledici/intentguard	—	1
interactive-chatbot	https://github.com/remylukunda/Interactive-Chatbot	—	1
interactive-sora	https://github.com/gooberbenzenoid132/interactive-sora	—	1
interactive-vue-portfolio	https://github.com/Adripaz911/interactive-vue-portfolio	—	1
interactive-wall-calendar	https://github.com/vaibhav2885/interactive-wall-calendar	—	1
interactivemultiselect	https://github.com/SodaInCan/InterActiveMultiSelect	—	1
intercept-wave-upstream	https://github.com/idkdevoo/intercept-wave-upstream	—	1
interlink-multi-bot	https://github.com/Roop81/Interlink-Multi-Bot	—	1
intermag	https://github.com/bolfymcplayer/intermag	—	1
internee.pk-dataanalytics_internship-assignment1	https://github.com/Trih1381/Internee.pk-DataAnalytics_Internship-Assignment1	—	1
internee.pk-dataanalytics_internship-assignment2	https://github.com/Huseindyslexic178/Internee.pk-DataAnalytics_Internship-Assignment2	—	1
internee.pk-dataanalytics_internship-assignment7	https://github.com/umachinwendujuliet/Internee.pk-DataAnalytics_Internship-Assignment7	—	1
internet-speed-inspector	https://github.com/Jlyayou/Internet-Speed-Inspector	—	1
internetspeedtest-py	https://github.com/ELMONTA22/internetspeedtest-py	—	1
internshala-ds-projects	https://github.com/abdelazizfouad/internshala-ds-projects	—	1
internvl3.5-4b-npu	https://github.com/Leon6225/InternVL3.5-4B-NPU	—	1
interpretable-neural-basis-decomposition	https://github.com/Gehoren/interpretable-neural-basis-decomposition	—	1
intifadah	https://github.com/DaveAngelia257760/intifadah	—	1
intrr	https://github.com/michel-angelo/IntRR	—	1
intunestack	https://github.com/Retriver08/IntuneStack	—	1
invalid-token-opencode	https://github.com/newsumeetenterprises43-dot/invalid-token-opencode	—	1
invenstock	https://github.com/iampriam-dev/invenstock	—	1
inventory	https://github.com/tushuuu01/Inventory	—	1
inventory-public	https://github.com/ErtiPrenci/inventory-public	—	1
investai-multi-agent	https://github.com/Kardom9277/InvestAI-Multi-Agent	—	1
investilearn	https://github.com/Chibuzorjesse/investilearn	—	1
invincible-vs-game-release-desktop	https://github.com/Joripremature506/Invincible-VS-Game-Release-Desktop	—	1
invoice-analyzer	https://github.com/xmas-fernandes/Invoice-Analyzer	—	1
invoice-processor	https://github.com/Muhib-Hasan/invoice-processor	—	1
ioctl_volsnap_delete_snapshot	https://github.com/learn2hack-vishnu/IOCTL_VOLSNAP_DELETE_SNAPSHOT	—	1
ios-26-clone	https://github.com/zerocode117/iOS-26-clone	—	1
ios-marketing-capture	https://github.com/majhis8669/ios-marketing-capture	—	1
ios-web3-wallet-framework	https://github.com/herfani04/iOS-Web3-Wallet-Framework	—	1
iot-botnet-simulation	https://github.com/elpepeeeeeeeeeeeeeeeeeeeeeeeee/iot-botnet-simulation	—	1
iot-prd-generator	https://github.com/valedictory-tundra426/iot-prd-generator	—	1
iot-smart-home-automation	https://github.com/Polarssj/Iot-smart-home-automation	—	1
iot-smart-refrigerator-theft-alert-system	https://github.com/Outstretched-prefrontalleukotomy607/IOT-smart-refrigerator-theft-alert-system	—	1
iot_website	https://github.com/ademnea/iot_website	—	1
ipa-edit	https://github.com/MrFrank-07/iPA-Edit	—	1
iphone_os_2080	https://github.com/hittuuuu/iphone_os_2080	—	1
iplookup.rs	https://github.com/ManuGits99/iplookup.rs	—	1
ipmi-fanpilot	https://github.com/Matthosy/IPMI-FanPilot	—	1
ipoprock.github.io	https://github.com/ipoprock/ipoprock.github.io	—	1
ipsentinel	https://github.com/ghjkldfdfg/ipSentinel	—	1
iptv-streamwatcher	https://github.com/Filiberto97/IPTV-StreamWatcher	—	1
iran-map-ed	https://github.com/Bhartman10/iran-map-ed	—	1
iranconcert_scanner	https://github.com/EXPguy101101/iranconcert_scanner	—	1
iranpipfix	https://github.com/sablive25/IranPipFix	—	1
iris	https://github.com/rayasolucoesdigitais/Iris	—	1
iris-decisiontrees-ensembletechniques	https://github.com/MatewContreras/Iris-DecisionTrees-EnsembleTechniques	—	1
iron-haven-gym	https://github.com/purldrachma893/Iron-Haven-Gym	—	1
ironsight	https://github.com/Kinetictheoryofheatshipbreaker23/IRONSIGHT	—	1
irontorch	https://github.com/ashadefhatya/IronTorch	—	1
iruel	https://github.com/kitezzo/iruel	—	1
is4310-232m4_user_manual	https://github.com/Denis-arc/IS4310-232M4_User_Manual	—	1
iscrapemdb	https://github.com/Kgurses52/IscrapeMDB	—	1
iscsi-setup-tutorial-on-linux-mint	https://github.com/Menor1111/iSCSI-Setup-Tutorial-on-Linux-Mint	—	1
ishormuzopenyet	https://github.com/JesusGamer1/ishormuzopenyet	—	1
isms-builder	https://github.com/Sacredcowviol432/isms-builder	—	1
isoverify	https://github.com/Nikhil-Guleria-44/IsoVerify	—	1
iss-position-prediciton	https://github.com/waelzarzoor/iss-position-prediciton	—	1
issue2secure	https://github.com/nkad95468/Issue2Secure	—	1
isumsoft-cloner-repack	https://github.com/naltalib/iSumsoft-Cloner-Repack	—	1
it_helpdesk_ticket_management_system	https://github.com/josephpassquale26-debug/IT_HelpDesk_Ticket_Management_System	—	1
itamaraca-prng	https://github.com/zuopengqin-beep/Itamaraca-PRNG	—	1
itbaa	https://github.com/Biellgrimm/itbaa	—	1
itextreme.github.io	https://github.com/itextreme/itextreme.github.io	—	1
itools	https://github.com/Rothalizee/iTools	—	1
ittea	https://github.com/hbkhamza/ittea	—	1
iv-surface-engine	https://github.com/milha9089/iv-surface-engine	—	1
iv4rbone-source	https://github.com/nmerr2212/iv4rbone-source	—	1
ivebench	https://github.com/James221-a3rt/IVEBench	—	1
ix-ghostprotocol	https://github.com/ombarde12/IX-GhostProtocol	—	1
ix-sustainment-os	https://github.com/laerciokodi/IX-Sustainment-OS	—	1
izotope-neutron-5-premium-unlocked	https://github.com/widyngen/izotope-neutron-5-premium-unlocked	—	1
j.a.r.v.i.s	https://github.com/iamreal2/J.A.R.V.I.S	—	1
j2me-web-core	https://github.com/MaruScheffer/J2ME-Web-Core	—	1
jailbreak	https://github.com/binbadose/jailbreak	—	1
jailbreak-auto-farming-suite	https://github.com/dariocalderonse010/jailbreak-auto-farming-suite	—	1
jak-shield	https://github.com/Harmoniaecumenical900/jak-shield	—	1
jalnetra-sih	https://github.com/Greyhoundnorthcarolinian966/jalnetra-sih	—	1
jam-cli	https://github.com/YoLo-EnD/jam-cli	—	1
jam-py-v7	https://github.com/samibenameur/jam-py-v7	—	1
james-bond-quantum-of-solace-pc-fix-controller-support	https://github.com/anonymss642/James-Bond-Quantum-of-Solace-PC-Fix-Controller-Support	—	1
janustrace	https://github.com/earthb/JanusTrace	—	1
jarvis	https://github.com/falvarop/jarvis	https://github.com/neodarwinian-gynandromorph769/jarvis	2
java-abstract-shapes	https://github.com/jaideep624/java-abstract-shapes	—	1
java-developer-roadmap	https://github.com/iugiugo/java-developer-roadmap	—	1
java-fundamentals-fullname-	https://github.com/Szhuaa/Java-Fundamentals-fullname-	—	1
java-inventory-management-system	https://github.com/nsnsnsnss/Java-Inventory-Management-System	—	1
java-journey	https://github.com/Isaac1993-io/JAVA-journey	—	1
java-o60	https://github.com/tezz004/java-o60	—	1
java-practice	https://github.com/Hung27091/java-practice	—	1
java-smartpos-system	https://github.com/cereal2111/Java-SmartPos-System	—	1
java_backend	https://github.com/Uzaird47/java_backend	—	1
javaprogramming	https://github.com/karterhhgg/JavaProgramming	—	1
javascript-interview	https://github.com/senjusenpai18/javascript-interview	—	1
javascript-questions-pro	https://github.com/peloixitu35/javascript-questions-pro	—	1
javascript-tetris	https://github.com/ihsanpatria/javascript-tetris	https://github.com/kenneonn/javascript-tetris	2
javascript-web	https://github.com/UdhayaPriyan/Javascript-web	—	1
javascriptarmor	https://github.com/blaynadams50-cyber/JavascriptArmor	—	1
javid-mask	https://github.com/rowdy-ff/javid-mask	—	1
jay97637.github.io	https://github.com/jay97637/jay97637.github.io	—	1
jayaprakashsrm.github.io	https://github.com/Jayaprakashsrm/jayaprakashsrm.github.io	—	1
jd-resto	https://github.com/muhamadrafli255/JD-RESTO	—	1
jeepers-creeper-xmd	https://github.com/mdshabbir013/jeepers-creeper-xmd	—	1
jeffplatinum1013.github.io	https://github.com/jeffplatinum1013/jeffplatinum1013.github.io	—	1
jeje	https://github.com/lukhanteanini21-glitch/Jeje	—	1
jekyll-uta-folio	https://github.com/Guide-du-futur/jekyll-uta-folio	—	1
jel-did	https://github.com/hghfddtyy5655654e4/JEL-DiD	—	1
jellycoder	https://github.com/Sabuj2015/JellyCoder	—	1
jellyfin-hw-setup	https://github.com/423537/jellyfin-hw-setup	—	1
jemini-json	https://github.com/rpriya29/jemini-json	—	1
jenkins-mcp-server	https://github.com/MauManto/jenkins-mcp-server	—	1
jenny-mod-minecraft-	https://github.com/mmis8852/jenny-mod-minecraft-	—	1
jerson78.github.io	https://github.com/Jerson78/jerson78.github.io	—	1
jestonyoloros	https://github.com/Rascatemico2005/JestonYoloROS	—	1
jetbot	https://github.com/Titanicacidhorn810/JetBot	—	1
jetpack-newsapp	https://github.com/immortelleflory244/Jetpack-NewsApp	—	1
jfbench	https://github.com/PUSHPAK-221/jfbench	—	1
jhoi2000.github.io	https://github.com/jhoi2000/jhoi2000.github.io	—	1
jiamu-skills	https://github.com/Gaming12325/jiamu-skills	—	1
jianyan	https://github.com/Jnewton-lab/JianYan	—	1
jinguyuan-dumpling-skill	https://github.com/texteditorscorpius2015/jinguyuan-dumpling-skill	—	1
jiohotstar-events-json	https://github.com/lifemcof/Jiohotstar-Events-Json	—	1
jjyt12.github.io	https://github.com/JJYT12/jjyt12.github.io	—	1
jlab-desktop	https://github.com/lilu1244/jlab-desktop	—	1
jm-portfolio-web	https://github.com/arko322/jm-portfolio-web	—	1
job-board-microservices	https://github.com/hakecalamus156/job-board-microservices	—	1
job-tracking-app--nextjs	https://github.com/kunzic07/Job-Tracking-App--NextJS	—	1
jobboard-finder	https://github.com/big-ghostman/JobBoard-Finder	—	1
jobhireai-resume-templates	https://github.com/Jhoyner28/jobhireai-resume-templates	—	1
jobs	https://github.com/misterioul/Jobs	—	1
joko-ui	https://github.com/Dilnawaziitr/joko-ui	—	1
jonas-review-guesser	https://github.com/syedsuleman07/Jonas-Review-Guesser	—	1
joni	https://github.com/Jonisark/joni	—	1
jordan-predictor-pro	https://github.com/unplanted-westernmeadowlark707/jordan-predictor-pro	—	1
jot	https://github.com/deepwater-bug358/jot	—	1
joyoshare-heic-converter-latest-patch	https://github.com/choon158/Joyoshare-HEIC-Converter-Latest-Patch	—	1
jp2us-shipcalc	https://github.com/LucNgossinga/jp2us-shipcalc	—	1
jquery-fancy-light-box	https://github.com/wifeybabyb/jquery-fancy-light-box	—	1
jquery-image-slider	https://github.com/lkjhygtgvbhnjk/jquery-image-slider	—	1
jquery-status-message	https://github.com/momofrd00/jquery-status-message	—	1
jquery-tour-guide	https://github.com/senzosimon868-droid/jquery-tour-guide	—	1
jreactive	https://github.com/NexDan/jreactive	—	1
js-api-practice-suite	https://github.com/Merlinshock/js-api-practice-suite	—	1
js-components-main	https://github.com/Ifroj/js-components-main	—	1
js-image-lazy-load	https://github.com/younes-53/js-image-lazy-load	—	1
js-sensei	https://github.com/Blenard222/JS-Sensei	—	1
js-weather-app	https://github.com/RajV10815/js-weather-app	—	1
json-ghost-mannequin-pipeline	https://github.com/awekakwe/json-ghost-mannequin-pipeline	—	1
json-mod-manager-crimson-desert	https://github.com/mueedbvbv/JSON-Mod-Manager-Crimson-Desert	—	1
json-steroids	https://github.com/SETIA109/json-steroids	—	1
json-toon-converter-compact	https://github.com/waynerchen223/json-toon-converter-compact	—	1
